0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
510.0205,505.4985,501.8198,519.2878,536.7559,553.9797,557.1587,560.3376,563.5166,593.6003,564.0799,533.8799,532.1369,515.0461,497.4148,479.7834,489.9309,501.6566,513.3824,515.1735,516.1589,519.253,522.7485,526.2648,528.1343,531.5234,528.7284,525.0204,521.3246,517.6308,511.3447,499.7362,487.2027,468.1255,463.5664,473.893,486.8576,502.9275,519.7861,526.1175,529.5359,529.2486,527.8486,514.6879,506.4286,501.1093,495.7899,491.5115,487.6248,474.4172,473.6586,479.6726,493.8423,495.4817,489.6511,496.4645,497.9833,493.6391,476.3141,466.5633,464.9725,479.6312,477.1495,458.2688,457.146,467.5623,477.9785,488.3947,447.1372,410.5102,405.7692,392.2325,382.6186,381.9685,391.5293,409.9548,417.041,413.7063,416.0208,423.8298,419.2692,401.9759,384.3385,387.6016,414.7109,427.5597,423.4874,419.4151,463.8194,524.1109,522.1112,519.4947,508.1084,485.2476,462.3867,445.4668,445.4867,457.7893,480.0444,501.3099,489.8019,478.2939,466.7859,455.2779,443.7698,433.8376,427.3219,437.9126,470.6029,461.2505,461.622,479.9824,479.738,479.1758,480.0758,488.0223,495.9688,501.4883,499.136,497.5689,496.0018,495.3531,498.3267,497.597,483.6421,482.1777,479.7376,475.7515
515.6262,521.0253,526.5142,534.2595,542.0048,549.7422,557.0231,564.3039,571.5848,555.5646,529.8088,503.9433,481.6992,477.3447,473.588,469.8314,485.4336,502.1356,518.8376,520.7656,521.4952,524.0781,525.1059,525.9487,527.9002,526.8256,529.9993,533.838,535.889,537.652,518.3332,508.2227,500.5923,484.9046,483.1361,489.0433,495.9292,507.6597,520.6207,526.5744,530.5891,529.6199,527.1544,520.9702,514.1202,507.4528,500.7854,496.882,494.0188,487.1191,482.7439,480.1041,489.5388,493.0058,491.2249,495.0916,496.1498,494.3636,483.5783,478.0934,478.2931,462.6601,449.0248,442.3682,433.8765,424.1925,414.5085,404.8244,405.3298,408.5193,408.1272,411.9069,408.0211,395.1236,392.1502,397.7927,407.4621,420.8322,434.6681,448.9569,446.4231,426.5727,406.3775,390.9494,381.2856,379.1552,385.9639,392.7726,406.3421,422.7582,431.3267,440.3056,446.5532,447.9922,449.4311,452.1366,453.5035,449.3921,444.1006,436.1406,427.0738,418.007,408.9402,399.8734,390.8067,388.8892,402.4734,415.3496,427.1788,440.43,455.5695,472.8946,483.1265,489.2869,486.6277,492.3816,498.1356,503.9623,508.1335,505.7098,503.2861,502.8853,510.4628,518.6185,526.3141,520.6361,512.4296,496.1296
522.4155,535.2054,547.9395,559.2753,570.611,581.7976,584.4075,587.0175,589.6274,559.39,531.162,502.9585,467.0235,464.6339,463.3781,462.1223,475.5196,489.7493,503.9791,508.9176,513.1026,521.631,522.0001,521.4547,523.4785,524.993,524.9832,524.7722,525.8929,527.2284,518.4626,508.6753,499.041,476.8078,473.6797,479.5867,486.4722,498.3394,511.4719,521.3023,530.219,531.234,529.8767,523.6436,517.1966,511.2111,505.2256,499.8673,494.745,482.8232,486.6517,498.2069,494.9368,490.9717,489.745,493.338,495.579,495.9242,482.6794,475.4492,475.6921,479.257,478.5907,474.1267,465.9042,455.2395,444.5747,433.91,439.6671,448.6883,451.1383,453.4008,449.7221,441.2943,438.6247,440.9543,444.21,448.317,448.4226,444.6365,442.4929,442.0399,441.8741,438.6399,431.6162,427.7621,427.6687,427.5754,425.4573,427.492,438.5392,458.9435,481.2845,487.2659,493.2473,492.5159,480.1043,466.0175,453.2419,444.3983,438.5169,432.6355,426.7541,420.8727,414.9913,413.0622,419.7028,427.9784,440.0907,452.3186,466.1069,481.4385,490.2086,496.9259,498.8525,503.9975,509.1425,513.9951,515.98,511.3924,506.8048,501.5394,493.6008,490.6663,505.3144,501.7853,501.0384,510.8453
533.1589,537.6198,542.4635,556.9051,571.3467,585.5604,586.6672,587.7739,588.8807,560.2135,531.4562,502.6993,471.5755,465.4945,460.2569,455.0193,470.84,487.8571,504.8742,509.1152,512.3199,520.3168,517.3924,513.2545,522.0845,529.4426,527.661,524.6368,523.4938,522.6541,509.6565,508.2996,509.5789,502.9072,506.7574,504.1782,499.4796,511.2004,527.0918,531.0084,531.6115,530.6744,529.2748,531.2064,526.321,518.7724,511.2238,507.0799,504.2172,503.6961,501.7184,498.7373,496.3405,491.0938,484.4104,491.3999,492.612,487.4577,488.9827,489.5324,487.5158,483.1624,477.4542,471.7664,466.8604,462.4626,458.0647,453.6668,462.9568,474.0856,479.0739,474.6674,465.5151,458.6099,455.8002,456.5464,449.273,434.6298,423.8693,416.8853,418.5809,429.2108,434.171,429.5435,421.0931,416.8169,417.4937,418.1704,430.3004,450.6395,462.1918,480.4505,492.0552,480.2537,468.4521,455.4188,452.5138,469.3743,471.7281,455.3924,450.7474,446.1024,441.4573,436.8123,432.1672,433.5064,447.8209,452.1518,444.6241,464.1237,478.2995,480.9749,489.4404,498.1716,504.8405,503.1244,501.4084,498.4826,492.5123,489.987,487.4616,486.2126,489.997,492.6679,491.2551,493.1147,494.0736,492.0977
521.7807,526.7818,532.0421,543.8019,555.5618,567.1937,571.4676,575.7415,580.0154,539.5867,519.7834,500.2169,476.3955,476.0794,476.5567,477.0341,486.1936,495.8464,505.4992,508.2812,510.506,516.463,519.8109,522.8418,526.7734,535.7881,530.8766,523.8882,523.4793,524.1307,522.7007,521.5164,520.4506,506.8228,510.4226,512.8024,513.8772,519.2062,525.6159,520.6989,512.6476,520.1055,532.2193,523.5707,517.9102,515.5295,513.149,508.3741,502.6983,501.49,506.1772,512.574,507.0043,503.2702,502.8535,502.2594,500.5065,498.2085,493.7677,489.9196,487.0511,482.938,476.181,468.2582,465.1982,465.2981,465.398,465.498,473.3858,491.9628,514.2996,507.6238,487.5956,475.575,463.9015,452.5291,439.17,423.985,430.1804,457.171,484.8601,513.2681,530.7196,509.0273,456.8397,434.5682,447.7942,461.0201,457.0099,445.0626,452.2174,463.6573,471.4064,465.0143,458.6221,458.9154,462.5863,454.4226,446.155,444.3907,454.6055,464.8203,475.0352,485.2501,495.4649,505.0321,513.1951,508.283,488.5989,506.1304,513.9068,502.9242,508.7098,510.9764,505.5133,507.0051,508.4969,510.2579,512.3348,512.3873,512.4399,513.4973,518.5175,522.2559,520.8512,521.2128,521.6754,522.266
521.9782,529.3672,536.7029,542.6993,548.6958,554.6302,556.9946,559.3589,561.7233,496.1631,485.5056,475.4761,468.4431,458.4709,448.3972,438.3236,457.0072,477.3247,497.6423,507.2594,516.0088,524.5781,518.08,509.9788,514.9534,515.2419,523.4977,533.0074,534.7408,535.2211,488.627,470.3922,459.1809,509.0535,521.6777,519.1345,515.6477,519.7814,525.8508,513.3138,495.6285,493.648,496.3823,521.0024,525.5518,520.9383,516.3248,514.5943,513.9487,515.7056,516.3907,516.2229,503.9115,502.6884,509.0921,501.9547,496.9333,496.3827,509.6996,515.2701,512.3161,496.8776,489.98,492.8489,492.4244,489.8599,487.2954,484.7309,498.0948,502.8964,492.5023,507.2344,522.6986,522.3456,516.7267,506.5362,501.2572,500.4919,510.7289,531.6671,529.5659,503.7491,504.9659,512.6913,494.7015,489.373,499.0677,508.7624,501.59,484.7363,484.0281,497.3745,515.0317,510.1531,505.2745,503.3231,507.511,514.1403,505.9525,487.134,495.4161,503.6982,511.9802,520.2623,528.5444,534.905,537.0994,533.7242,523.4994,527.791,528.3582,521.8825,522.1262,518.7403,509.7937,515.1835,520.5734,524.7718,523.2349,515.5822,507.9294,503.1246,509.5521,515.9081,521.2277,523.2512,523.1071,514.2332
521.1537,530.5322,539.8102,546.5695,553.3288,559.8831,554.6527,549.4222,544.1918,477.9908,451.3214,425.1046,416.6696,427.1833,438.318,449.4527,454.778,459.7731,464.7683,474.4216,484.4527,492.6054,491.6719,489.7902,497.0414,508.2263,508.6248,507.4348,506.8009,506.2567,491.645,481.5594,472.8203,461.1653,487.969,497.6804,501.416,510.9761,522.0156,516.5991,506.6291,510.0364,517.4597,509.2749,503.4728,500.1826,496.8923,495.7408,495.3941,501.9137,502.5488,499.5675,503.8874,502.4403,496.823,512.7891,511.7869,496.7427,503.5838,511.7543,514.0443,517.8219,520.5591,522.1186,522.1343,521.147,520.1596,519.1722,515.4187,509.1765,502.5828,496.9703,499.7799,508.8546,515.0226,518.6672,519.8011,518.6278,511.6353,498.9831,486.9013,475.4066,475.0738,492.8504,517.2953,527.3801,520.4257,513.4714,509.6611,510.2974,511.4408,507.3364,501.618,504.308,506.9979,507.4076,505.2615,504.8557,507.6783,513.7752,515.6848,517.5944,519.504,521.4135,523.3231,524.1692,522.7093,521.5148,521.3492,522.1761,523.0478,522.9001,519.7336,514.2308,505.9379,509.2171,512.4963,514.9307,513.9759,511.0405,508.1052,505.6152,504.882,504.831,507.6257,509.9713,512.3509,514.6865
525.9263,532.6897,539.462,546.456,553.45,560.1747,551.4108,542.647,533.8832,472.2772,451.6787,431.5493,380.0492,396.5459,415.3547,434.1635,444.3951,454.1394,463.8836,470.029,475.8825,484.4176,487.3128,489.5792,496.2249,510.054,507.9728,503.5008,500.2079,497.105,484.8471,475.925,467.9533,437.7745,430.399,435.1994,441.4129,449.1609,457.2986,478.4303,503.1573,512.8054,517.9265,500.6009,496.7854,499.9821,503.1789,501.9429,499.039,495.4097,497.4726,502.0357,511.1016,509.7091,502.5574,511.3348,512.6484,506.1721,492.2984,486.2926,486.9211,494.7476,495.3045,488.795,488.6045,492.5199,496.4353,500.3507,492.7549,491.5911,501.5926,500.4243,493.9451,490.4091,488.5686,488.2,481.6847,469.5205,463.5264,463.5334,466.5686,472.7209,481.5484,496.4793,514.9843,521.6594,514.2977,506.9359,502.2081,502.0562,503.4615,503.2238,501.1223,499.6801,498.2379,497.3793,499.127,503.6221,509.3687,514.387,514.2012,514.0154,513.8296,513.6438,513.458,513.6005,514.4547,513.6982,510.633,510.9794,512.0851,513.708,511.5161,508.7857,505.9868,507.5615,509.1361,509.557,507.0707,507.8578,508.645,509.1764,508.6991,508.0544,507.4477,510.286,513.5027,517.6367
527.5339,537.3666,546.9437,550.1078,553.272,556.2031,545.7335,535.2639,524.7943,459.4185,448.097,437.3932,412.1509,412.8186,414.3696,415.9206,415.6512,415.2783,414.9055,436.9365,460.7845,464.0362,457.9495,451.0829,457.6262,473.2335,489.4096,505.5263,503.4384,498.4167,470.6293,462.0148,457.8369,444.5821,436.6598,440.1962,446.0198,456.6511,468.5037,489.5718,513.1897,516.5168,513.7521,510.373,507.9996,506.0325,504.0654,503.3999,503.2242,503.052,503.5144,504.2412,511.5331,513.6035,511.9078,502.2694,502.5896,509.9667,503.1166,494.3097,488.7151,484.2277,484.9459,488.4479,488.971,487.5584,486.1458,484.7332,491.3889,500.1953,506.1843,507.4383,505.2172,503.2405,500.5079,497.1189,489.3763,477.6327,475.3247,482.1941,485.6223,485.5084,490.9461,497.7981,499.4563,501.2225,503.117,505.0116,502.478,498.1789,499.1516,499.934,499.9633,499.2888,498.6144,501.2256,506.3649,507.1079,508.6984,510.5382,510.1855,509.8328,509.4801,509.1274,508.7747,508.7837,509.5768,507.2911,501.2749,503.4182,504.5544,503.9324,505.5161,506.0255,504.6562,506.8402,509.0243,511.206,512.3776,510.0674,507.7572,506.0333,506.622,507.5642,509.9262,511.8081,514.1263,518.0145
524.7668,530.1374,535.6082,543.5952,551.5822,559.1266,541.2255,523.3245,505.4234,443.2908,425.4777,408.1709,392.1575,397.8956,404.3633,410.8311,411.6342,412.1154,412.5967,416.7503,421.2018,423.5793,428.0632,432.7931,450.0944,466.5038,470.5638,472.9124,469.2797,464.6831,460.2148,457.1757,454.4044,444.6334,439.9352,448.2259,459.1948,466.2895,472.4002,486.5141,502.8425,507.7973,509.3375,510.5359,507.0074,501.9225,496.8376,494.0812,492.201,497.1868,498.2415,496.4961,509.6823,514.9125,513.3871,509.0593,510.7808,516.2822,513.9708,508.6652,504.0513,497.3239,497.0395,501.467,503.2332,503.2699,503.3067,503.3434,505.9313,508.7137,510.2401,505.9218,502.3947,503.3353,504.5366,505.9641,505.1702,502.335,500.2491,498.892,498.1473,498.0331,493.9642,491.1476,494.5637,497.0232,498.3478,499.6723,502.1843,504.0977,503.1705,505.7409,509.4767,507.7391,506.0014,505.1415,505.8025,506.6723,508.3434,510.0801,509.4388,508.7975,508.1562,507.5149,506.8735,506.8195,508.0388,505.2872,498.0899,502.2919,503.852,500.3357,501.3714,502.3264,503.4895,505.9581,508.4267,511.361,514.0383,510.4251,506.812,504.1264,505.099,505.5512,504.5858,507.3683,510.254,513.5649
