0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
269.2105,246.0432,208.3111,195.4891,201.9167,182.1089,199.5219,243.2821,235.2205,235.442,235.7155,236.2709,236.8988,236.9657,237.5059,238.8176,239.6143,237.1956,232.7294,239.633,240.6035,238.9607,235.5007,243.0055,236.8846,235.5449,245.2734,239.6774,235.8745,240.2485,248.114,246.3123,245.9653,252.2137,257.0249,254.5745,252.1241,249.6738,248.7567,256.1262,252.4395,248.7529,247.128,260.6515,249.7283,255.5599,260.7498,257.3282,248.4013,239.4935,231.3835,233.2384,235.1262,238.2091,238.7862,239.3633,239.9405,235.9649,237.6877,239.485,244.2059,240.5399,241.1631,241.9974,241.5032,241.8257,242.2131,242.6004,241.4464,240.1395,239.6914,239.3449,238.9984,240.7905,235.7297,228.5885,221.2877,221.1436,224.9489,229.2754,246.2298,262.8637,266.2523,266.5413,257.2301,256.3391,258.5957,265.4044,265.1363,262.1099,259.0835,263.2901,264.242,263.4472,262.8532,252.5798,247.4517,246.4364,237.7075,237.013,242.0928,242.1667,242.7556,243.9332,244.4661,244.3551,243.8342,243.3003,243.8535,246.3216,247.1207,246.151,239.6208,232.9843,235.5917,243.0668,239.8903,239.7583,244.8278,244.7872,244.8097,241.7619,235.5743,238.8981,245.2126,245.041,246.4427,245.2986
272.6525,249.8532,216.2224,204.2998,207.255,184.4707,200.3849,242.416,230.8929,232.2304,233.3721,234.4315,235.3762,235.0336,235.0184,235.8061,236.8303,234.468,229.815,237.0251,238.5424,236.6781,231.5324,239.6526,235.3836,234.7193,241.944,236.0655,232.0142,236.366,244.4018,241.9594,241.5246,250.1915,256.9453,254.0334,251.1215,248.2096,247.2145,256.7672,253.8078,250.8483,249.6502,260.9312,247.4905,253.959,259.9176,258.8931,251.4686,243.9898,235.8736,237.4206,238.9228,238.7596,239.7458,240.732,241.7181,236.6834,238.8989,241.2092,243.3768,242.5645,242.6674,242.8174,240.9941,241.9855,243.1882,244.3908,242.6432,240.6027,240.8055,241.2736,241.7418,244.0339,238.1317,229.7824,221.2463,220.7489,216.6985,211.6237,227.6035,256.2373,264.2694,266.7293,260.3312,258.0622,257.6593,268.2286,268.4152,264.1208,259.8264,266.2795,269.5894,275.1151,282.5902,277.9938,272.857,269.7661,259.3326,257.3586,261.2815,261.851,262.3325,261.7774,260.1151,261.2001,261.3507,259.8799,259.9489,260.3105,259.8849,259.2589,252.1951,245.6498,248.3079,254.9885,252.2357,253.0323,257.8743,256.988,257.9139,255.4014,247.6758,250.6999,257.919,257.6895,258.0863,256.9297
272.9098,255.5047,227.0745,215.2597,213.441,189.8127,204.9609,245.7205,232.9978,235.0865,236.7957,238.0832,239.2176,238.9889,239.2553,240.069,239.772,236.0798,230.5937,238.2543,240.2502,239.3394,235.537,242.7041,238.5395,237.8097,244.5363,238.5703,234.1015,237.4403,246.791,245.0847,244.8895,251.5455,256.6406,253.8499,251.0592,248.2685,247.7782,259.7478,255.3281,250.9083,248.3875,260.0077,250.7269,255.0394,258.886,256.5378,251.0491,245.6426,241.9995,242.3274,242.6861,244.1575,243.2629,242.3683,241.4737,238.4467,239.3137,240.2315,243.2942,243.7492,244.0022,244.2506,242.924,243.8793,245.0058,246.1323,244.0221,241.5906,241.309,241.2818,241.2546,242.8847,237.691,228.4308,218.6729,216.3687,208.821,199.9306,232.2191,247.9929,259.1953,270.771,260.1189,255.8475,255.1236,270.9762,272.4421,267.5605,262.6788,268.1318,277.1445,282.1437,285.5869,281.895,278.6349,276.917,268.5535,267.0275,270.4344,271.0938,271.2766,270.7518,269.5249,270.2597,270.3458,269.2858,269.6014,270.3436,270.0793,269.3396,262.0409,256.0394,259.1224,265.5831,262.8339,263.0119,267.5969,267.4423,267.8477,265.1128,258.6836,261.2105,267.5151,267.7068,268.1727,266.6181
273.8139,262.1603,238.6817,219.3721,207.3826,197.2144,215.6437,252.0056,245.6952,247.4872,248.8121,249.866,251.0746,250.3445,250.0804,250.7147,251.1476,247.6666,241.5934,249.1372,249.515,246.6912,241.0752,248.544,243.149,241.7134,249.0728,242.4826,237.8578,242.224,250.5168,248.1702,247.5046,254.4609,259.7896,256.8948,254.0001,251.1054,250.0733,259.1376,254.9866,250.8355,248.4728,259.0296,246.7764,253.9012,260.4225,259.5701,264.037,267.8256,258.7297,255.5768,252.618,256.8322,253.4839,250.1357,246.7875,240.7104,241.4838,242.3465,244.4363,244.9042,245.81,246.7386,246.5266,247.0823,247.6984,248.3145,247.1529,245.815,245.2259,244.7254,244.2249,240.8586,239.1131,236.2958,233.2428,214.7069,199.2123,184.9248,214.5185,244.8263,259.1336,270.0079,262.3367,258.7186,257.6978,273.1225,274.1444,268.8267,263.5089,269.2013,277.5497,284.0017,289.9109,286.1855,282.8416,281.4909,273.089,272.4049,277.1835,277.8075,278.04,278.5733,278.7185,276.7507,275.8346,276.3736,276.3683,277.3534,277.9048,277.4857,268.233,260.8934,265.2791,273.6981,270.0431,270.3034,276.385,276.2305,275.4993,272.0615,266.472,269.2835,275.6665,276.1795,276.7601,274.7703
276.7425,269.2309,250.1578,221.8589,201.4349,213.47,235.7027,262.5583,267.2345,267.8861,267.959,267.6017,268.1617,268.1151,267.5717,266.5715,266.89,264.1096,260.0164,267.5685,267.0112,263.443,257.546,264.9471,260.6693,257.925,258.8251,255.13,251.0821,250.5195,264.3267,260.263,257.4303,260.1788,261.9669,258.9028,255.8387,252.7746,251.099,257.1256,254.5121,251.8986,250.6596,259.4638,251.6898,257.5292,262.7559,260.2142,259.0096,257.7442,255.4382,256.339,257.3116,260.8446,256.4945,252.1444,247.7943,243.1481,241.951,240.7988,245.6697,247.0831,245.5745,243.9383,247.6209,247.9176,247.9468,247.976,246.836,245.58,246.2398,247.1262,248.0126,245.8561,239.2294,232.5164,225.8964,218.9063,204.9891,189.6902,203.0561,237.2372,255.3251,268.581,264.6615,261.5787,260.0696,273.8484,274.2668,268.8011,263.3354,270.316,281.4796,286.3157,288.7016,287.8573,282.4711,275.6838,280.6364,283.8765,283.515,283.6779,282.9948,282.575,282.6516,281.7104,281.6981,282.6504,283.0573,281.5526,276.8582,270.6544,266.2385,274.4951,278.4333,271.7541,275.8806,281.712,281.1659,280.9198,273.6932,269.9597,276.5307,280.7798,281.9025,281.0838,278.8734,278.1743
267.989,252.3616,248.66,227.5336,206.7298,225.1763,247.6431,265.9688,265.9665,265.045,263.7288,262.4794,262.6838,262.7513,262.314,261.7531,263.2806,260.7979,256.1702,265.6375,264.9206,261.163,254.6288,260.6622,255.9774,253.209,255.0046,251.0949,247.0585,247.4603,262.2022,257.1652,253.8678,258.4569,261.7328,258.3742,255.0155,251.6568,250.2025,259.1968,255.5433,251.8898,249.8663,259.697,249.4847,257.0401,264.1125,264.6342,260.0351,255.6319,255.1123,256.6227,258.1823,261.4571,257.1491,252.841,248.533,245.3561,244.5533,243.7813,249.2433,248.7862,246.6434,244.4337,248.6053,249.3047,249.7257,250.1466,249.3384,248.4082,248.4223,248.5482,248.6741,244.147,238.6185,233.8293,229.1734,212.3608,206.6697,203.6861,230.1615,264.0156,267.5318,263.481,261.9302,268.6756,277.5927,261.3268,260.5851,267.4305,274.2758,283.5135,290.8936,291.6391,290.1685,288.1978,282.9204,276.2724,282.1669,285.5992,284.8716,286.195,286.148,284.9067,283.749,283.5669,283.7606,283.8205,284.971,285.0536,280.1061,272.4616,268.3645,277.2897,280.1086,271.4874,277.4963,284.7829,283.1713,282.5589,276.0079,273.0637,279.5229,283.5151,284.4875,283.6988,281.3963,280.2323
275.1869,263.0387,257.723,236.1106,216.2159,235.1768,254.3976,266.3557,264.9716,262.7272,260.9687,260.3566,260.5103,261.239,261.1057,259.9261,260.4737,257.2741,252.5145,261.8009,261.0155,256.9144,250.3875,258.4872,252.4771,249.3173,253.5684,251.4468,248.6521,247.8835,260.4886,255.4007,252.0338,256.4695,259.6175,256.2592,252.901,249.5427,248.217,258.031,254.263,250.4951,248.3997,258.8736,252.2122,259.5198,266.1349,263.7235,259.2616,254.3977,242.3448,244.215,246.1043,248.66,248.1894,247.7189,247.2483,243.7093,245.0428,246.44,248.7696,250.6641,249.6875,248.5801,247.3202,247.7811,248.3665,248.9518,248.5598,248.0708,248.2068,248.4167,248.6267,245.2999,240.2699,236.3749,232.7031,225.524,217.2899,208.9779,226.6382,260.999,265.8589,262.7678,261.0329,267.9362,277.1977,262.2509,261.302,267.346,273.3901,285.3931,294.3254,296.0848,295.7959,294.019,288.5675,281.7693,286.7971,290.0296,289.5996,289.558,288.9542,286.937,284.3578,285.5826,287.6368,288.7725,289.2527,288.0717,283.1412,276.1446,271.3165,279.4518,282.7765,275.0853,280.5724,285.8854,284.2981,285.7017,279.1258,275.1403,281.528,285.9043,287.3108,286.5727,284.4298,284.0581
283.9404,269.4805,238.0064,233.2315,257.156,265.1885,268.2787,263.3769,260.0037,259.2638,258.6736,258.7964,259.0576,257.9395,257.7615,257.4845,252.5925,252.4381,260.1636,258.2436,252.6785,251.0866,255.958,250.0552,250.6763,250.5552,247.7598,244.0901,244.7072,256.6559,252.5561,256.7915,259.091,252.6132,247.6364,250.2426,252.8489,255.4551,257.5171,256.4822,258.2988,260.1154,260.5528,251.6011,265.8672,266.9953,267.3106,257.276,248.3605,240.1331,245.1194,247.4799,249.9094,254.7988,251.9731,249.1474,246.3217,245.4915,247.122,248.7844,250.06,248.3861,249.1408,250.0118,247.209,247.409,247.8415,248.274,248.1362,247.9417,246.7502,245.4407,244.1313,242.2047,231.3384,226.5616,223.05,203.0234,206.6413,215.6573,229.3519,260.3181,265.2857,262.8579,261.1194,267.8618,276.9693,261.9738,261.1146,267.2825,273.4504,286.2953,296.2535,297.6843,296.5418,294.572,288.9515,281.8698,288.4936,292.3344,291.5837,293.0187,292.5028,291.3711,290.8518,290.4557,290.6365,291.1313,290.8626,290.4313,285.7884,277.9826,274.725,283.4306,286.4638,279.5523,285.4725,291.1418,289.0874,289.0927,283.0836,279.8683,285.315,289.4275,290.9216,290.0451,287.9704,287.0761
274.4137,251.9712,239.9928,242.4243,258.943,264.7591,266.5317,261.8516,258.9764,258.9659,258.8649,259.143,259.662,258.5894,258.5013,258.1941,252.7993,252.4006,260.2422,257.929,252.2478,250.5228,254.9604,248.6111,250.9308,251.5836,247.0097,243.1254,244.2058,258.4099,253.8214,258.0405,260.164,252.787,247.2015,250.6682,254.1348,257.6014,260.3162,258.5841,259.626,260.6679,260.8393,255.3762,266.969,266.5476,265.7056,259.2155,249.0753,239.7313,245.7388,250.0864,254.3084,253.7528,250.8429,247.933,245.0232,247.3855,248.8346,250.2715,252.4289,249.3417,249.0172,248.8284,248.728,248.6986,248.674,248.6494,247.444,246.1214,245.2366,244.4036,243.5707,243.9849,228.8779,221.1978,215.1922,209.9,213.4192,218.6864,234.7925,260.0504,263.9529,262.1671,260.9809,267.6909,276.6061,261.4717,261.2695,268.3476,275.4258,288.2791,297.15,299.3326,299.7866,298.742,293.9244,287.7184,292.4777,295.6089,295.3622,295.5926,294.8347,294.4959,294.778,293.8841,293.8395,294.7695,295.0298,293.9711,288.8573,281.288,279.8781,287.0703,288.764,283.541,288.3259,292.8089,291.5027,292.1034,286.0047,282.2795,287.4625,291.5056,292.8104,292.017,290.7434,290.4534
274.6712,251.6986,244.8237,247.6646,260.0233,265.1956,267.6691,265.5391,263.7754,263.3309,262.8843,262.9174,263.2323,262.2736,261.5178,259.7775,254.9198,254.6342,261.3939,258.2752,253.6929,253.0033,258.3303,252.6516,254.7353,254.5007,247.8511,245.0657,246.7884,260.3043,256.1899,259.7345,261.2064,253.2816,247.3032,251.1585,255.0137,258.869,261.9018,260.0557,261.1437,262.2318,262.0886,253.5593,265.7036,266.0798,265.9613,259.3089,249.9635,241.3664,247.1489,250.2462,253.3082,254.9565,251.9025,248.8485,245.7945,246.5284,247.6432,248.7626,251.4934,249.3972,250.2271,251.1994,248.6827,248.3727,248.2371,248.1015,247.8095,247.502,246.7652,245.9775,245.1899,246.1709,224.0269,217.756,214.7915,211.3683,213.3339,216.4029,242.3111,261.076,264.1729,264.1029,262.197,268.5909,277.4947,261.5193,261.5292,269.2452,276.9613,288.3129,296.8421,298.7744,298.7203,297.8433,292.1538,284.4874,291.1268,295.4966,295.3873,297.0438,296.231,293.8354,291.5972,293.6085,295.8011,296.5022,295.7087,294.1879,290.7403,285.7912,283.2762,289.3177,291.3882,286.0242,290.7481,295.1859,294.0632,295.0992,288.1938,284.0775,290.4964,295.1331,296.063,295.2582,294.7403,294.3242
