0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
472.8258,445.5891,459.1846,487.3481,544.2477,517.2791,485.9225,512.5347,541.645,541.573,561.8199,641.1492,617.866,619.4466,664.2581,682.2957,673.6329,678.1074,698.2435,669.8804,642.5174,653.3423,663.7075,648.6752,634.684,616.1125,570.2418,564.0937,582.5131,644.7331,651.7626,577.1423,581.4631,540.5352,460.4474,507.1249,437.7953,492.824,455.5039,452.9932,465.2262,506.3274,537.9913,440.1201,413.6758,376.278,394.7017,395.47,329.4839,355.268,342.2832,263.2033,168.311,239.7885,328.9348,338.2842,310.9169,286.2633,261.8741,276.583,274.9471,278.2416,303.4626,351.2857,335.9229,316.7874,382.8507,359.1022,432.6707,466.1737,484.6593,500.6634,499.4763,478.7635,447.58,367.9572,157.3589,496.1577,377.6563,292.6568,277.2058,260.1023,325.0879,367.6184,407.3076,363.6618,383.4314,383.6548,487.9321,478.1577,413.873,412.336,463.112,445.3983,405.546,373.3666,366.5478,405.9838,434.8526,397.2601,460.4045,549.9835,584.9412,596.6206,554.1176,559.1971,586.1046,567.4812,533.2233,521.6951,546.4496,604.1024,575.1769,541.2254,527.7884,497.7265,524.1369,532.3508,440.9836,394.5734,451.3078,395.9808,498.7829,587.2464,575.5282,460.9623,395.7484,534.8257
468.8817,459.3813,462.6371,441.1493,438.9526,438.7779,377.7311,359.9259,381.0365,411.3479,418.8983,486.8274,457.7659,520.2135,585.1868,615.2548,602.7723,593.7574,622.5353,611.205,644.0826,647.2585,623.1621,541.4136,476.7265,515.9111,564.3904,587.162,580.1024,579.3783,610.2502,572.1467,510.9882,506.4153,445.8946,471.0729,492.1402,538.3878,497.1464,440.3429,506.1423,564.8,552.1606,468.5634,452.677,420.1776,458.5749,465.3715,487.8025,442.196,444.8776,404.6411,320.215,387.0776,400.538,337.5488,261.7964,336.8654,339.5417,400.4779,402.658,373.5172,390.2263,455.9485,434.2904,414.3755,454.8976,442.1591,448.6171,485.6799,470.7926,461.7049,445.7092,428.034,401.7133,306.3958,380.5237,552.7146,446.3379,407.4645,435.6302,437.5433,441.9761,460.8332,382.2831,332.1052,418.1473,442.9141,463.7978,392.0844,304.3235,287.7288,285.5244,279.5347,275.1557,252.4153,298.6104,260.731,337.3543,360.9057,361.2036,385.6514,409.9926,417.401,317.154,336.2831,385.7128,369.2199,362.1347,359.8758,384.8367,441.6812,458.0733,443.7625,447.6929,438.359,414.646,376.4759,284.9808,290.1933,281.021,274.1161,308.0614,353.1356,382.2327,340.0047,275.263,315.057
443.3871,437.9384,431.0279,362.3928,348.7784,373.3046,340.7292,297.1115,308.6675,351.067,339.8838,371.4745,323.0893,414.7923,512.9,556.5637,580.6127,553.4481,566.0428,574.1031,612.3326,593.0826,565.0017,456.5306,383.0699,419.8916,521.2466,557.9612,537.2477,496.5058,497.014,465.4225,391.0995,421.2437,397.1161,391.0005,439.1535,448.2526,433.3771,372.266,465.5345,527.5575,489.3082,427.7007,414.7352,425.6413,451.2138,402.5113,487.3989,442.5103,433.6227,412.8627,378.8862,436.3967,432.6261,360.3096,301.801,383.3421,432.5123,512.4222,532.8632,490.1393,468.1807,494.7785,450.3333,425.1587,446.5753,471.3865,455.0685,483.9736,472.0666,465.9723,440.3156,433.5539,427.5908,353.5878,572.3273,578.3298,496.5662,502.7156,541.3019,560.5865,559.6832,558.5001,415.5716,378.5168,477.5983,534.414,480.9417,385.4176,320.3864,324.3905,269.7169,250.081,229.476,224.0512,298.6519,234.4919,308.4768,336.3441,288.986,257.5045,267.6772,291.7461,187.7255,158.1454,221.0012,237.8601,268.3978,287.5931,318.0667,324.0624,370.8647,408.1924,358.5946,348.018,326.2203,261.6371,210.3957,249.227,224.2996,215.4128,171.6643,167.0476,250.2627,271.066,246.6298,204.7852
399.0386,369.2319,346.8576,253.232,303.3262,368.8427,405.8715,359.2071,369.8036,379.3206,337.9252,338.3023,278.1908,329.0829,464.4554,524.519,611.496,580.0331,558.952,578.613,545.8608,491.7247,511.1317,426.0701,402.1001,354.0026,422.3083,442.9989,444.8607,433.5793,362.7307,278.1848,265.4121,297.8515,318.9581,332.4133,282.3782,241.4027,248.3515,235.2048,317.1135,384.0606,360.0436,272.3725,266.3369,360.2132,370.997,243.1917,327.6341,363.743,350.399,288.0277,301.1319,349.0004,430.3106,421.8605,424.6357,430.6191,490.4834,522.2868,560.5516,531.133,461.3842,410.4398,331.1758,294.4904,323.6805,400.2401,450.2695,462.4001,492.0123,529.3568,503.4081,515.3823,533.3293,486.7415,580.0834,569.9373,484.4541,491.003,493.93,507.5876,547.1783,541.3517,448.7528,440.395,477.2486,542.3566,488.7293,430.4621,421.5851,491.2997,422.4443,357.7419,246.3238,258.9676,314.7432,309.778,331.7278,288.2035,248.1179,213.6495,216.8119,280.4637,234.368,118.5641,172.5079,248.838,309.5553,348.8011,413.4356,365.1087,411.3093,543.5417,373.5961,309.0932,327.0991,243.5047,236.4543,273.8196,328.1247,239.9456,176.7388,174.2441,296.7151,302.9012,341.214,333.0327
374.3492,327.4093,268.974,195.005,261.7087,325.5684,394.1248,345.7824,339.9387,346.887,303.0075,279.8417,228.0223,259.1226,359.4127,410.9082,498.0139,490.3869,469.3193,480.9977,444.3143,390.0982,424.6982,371.0019,348.4841,277.2747,330.5757,350.3091,360.7523,350.8185,252.3116,186.7365,200.524,236.4865,256.6535,282.0775,178.2126,139.0602,184.5894,165.9897,262.8028,275.8749,248.3249,184.7137,193.7766,325.2299,302.8104,181.639,247.5232,280.4648,312.1501,220.419,226.6352,258.2645,352.9671,364.7849,389.2162,373.5999,431.6388,441.0914,471.7172,455.6613,407.7068,356.4776,298.7997,288.9193,315.0102,402.0195,474.1479,482.1202,518.0106,566.4563,542.2216,554.3828,586.5732,557.8438,529.6101,507.4037,437.6624,436.2233,416.7634,417.02,467.3869,497.553,439.2448,417.787,404.4392,462.539,452.3458,431.9158,465.3917,503.4825,481.7224,433.597,257.1367,302.5075,277.4603,300.5454,304.5505,270.8744,235.4672,201.0105,192.6213,243.2156,228.9747,111.6884,156.7766,238.0272,302.0664,335.1907,403.0145,377.862,415.6199,516.1769,312.5591,247.3781,295.5963,235.4183,235.5284,303.7233,351.7463,254.322,220.0469,242.4459,325.4258,318.8544,392.0011,384.6016
368.3822,311.1896,197.0776,185.285,223.7431,245.3307,309.1527,260.4355,223.4087,256.6575,236.7011,197.2975,172.8349,204.1612,200.4683,219.6174,247.0443,290.0474,301.0773,286.123,309.3641,288.2159,307.2527,292.4983,225.6832,190.2245,245.7056,278.8307,284.528,249.1683,164.6199,186.5136,193.5383,234.1934,209.4469,239.5999,124.1501,136.246,236.3132,161.3881,298.1186,201.3181,153.3163,161.5001,193.4412,319.2409,246.0805,213.1953,243.2711,192.8904,316.7333,207.31,155.2408,164.3482,204.1702,194.7348,203.0823,217.2536,261.5439,273.1746,271.9116,269.2733,309.3821,331.4447,349.0701,402.4852,415.1223,473.2502,525.3375,541.1666,549.773,578.5233,557.9128,552.5959,589.8236,569.851,423.6818,393.3085,357.8434,340.4283,311.2217,290.6737,323.5146,428.3738,389.0814,314.7182,262.6227,299.1427,373.8957,391.8555,454.5407,368.3108,452.0037,479.1618,262.2021,354.2603,189.346,210.8212,229.3474,282.8887,249.6897,218.1001,193.8347,181.2389,174.0247,135.96,172.2464,206.4659,248.2489,250.3265,291.8435,363.6703,385.5182,333.8507,179.1062,163.9586,233.2545,236.8993,208.9037,338.6851,298.9857,259.0258,299.7671,368.7465,337.2401,319.6824,401.0779,363.1454
369.3017,329.5723,245.1032,261.619,264.9754,230.0862,226.5107,203.3563,154.6402,180.4634,182.4561,148.4282,207.1899,302.0396,187.027,197.7708,175.8321,246.267,280.0152,309.9117,294.7625,243.3093,253.2221,199.7738,220.8543,204.9909,198.0191,229.5256,186.3606,198.6297,138.1441,164.5023,178.3026,202.3795,167.2997,173.658,148.2778,177.0555,197.6568,152.9031,234.5947,145.0252,103.9243,127.2107,165.2675,291.4948,254.1418,293.2359,286.3987,139.4294,257.6016,189.4435,171.6537,178.6619,181.9706,138.6387,126.4921,133.818,164.3954,161.5472,167.4269,150.5378,255.1777,318.9209,371.5456,411.3135,368.83,376.4655,417.5131,448.2351,467.8521,475.2617,445.6039,430.1438,457.9261,455.3454,287.5117,244.1667,249.4659,245.9082,197.2777,206.3622,222.4373,298.4547,275.138,278.9706,287.9701,327.4883,405.7116,423.0741,489.9455,432.1321,470.6449,559.5486,365.291,318.5325,164.1648,148.6159,174.3013,254.8322,244.6858,183.7072,170.1522,151.6401,156.8468,156.9416,198.8525,187.4527,241.5993,232.8491,283.1456,324.2608,273.2723,230.6385,114.3099,139.599,214.7468,225.6257,224.4421,262.1783,242.2196,236.6828,249.353,373.7771,284.1443,223.2533,289.2101,348.4989
418.6038,407.5954,374.3767,397.1553,348.0041,320.6966,300.075,340.9789,313.1768,299.2409,306.8688,240.7717,307.753,370.3756,305.834,346.946,335.1759,368.9932,342.7299,410.4158,360.1557,252.3528,284.5775,208.2032,288.679,311.9213,245.1172,224.4494,136.0709,176.1219,234.9695,206.366,184.009,160.5185,154.4852,119.2605,178.3276,180.5842,110.1845,129.1126,117.0406,113.9017,110.0957,114.6625,145.5724,230.0886,219.5445,320.5992,380.3379,227.3008,207.745,153.3536,245.7704,262.5124,280.2651,233.4318,265.2628,272.6527,272.2097,266.2443,259.7224,207.2045,325.5177,382.2169,402.4599,388.5498,272.0797,306.2451,227.026,243.3356,262.138,261.0783,256.4687,294.9203,297.5152,294.1981,197.6014,148.9517,166.2786,184.4858,114.9274,162.6053,195.5418,203.3572,157.7094,220.9308,298.2389,341.176,396.615,421.5034,410.5164,440.9447,393.1245,485.2617,385.6648,201.9684,296.4593,246.1691,252.0271,300.7122,259.793,175.8392,241.2401,237.0251,246.7155,272.0733,269.4351,240.8834,307.2815,346.658,489.5785,337.5147,155.2033,207.397,175.7117,187.9934,196.1609,170.8648,203.5102,155.5778,191.3077,214.2095,171.0178,248.6084,184.0117,101.4612,189.4563,300.3789
450.0158,388.4033,389.5593,464.7184,410.2701,454.6488,517.6305,568.5919,555.2056,537.1664,524.3677,416.4419,340.6559,241.7817,323.939,355.4852,362.3438,367.4898,266.1617,294.0135,295.1059,323.5815,386.3232,358.4117,300.8322,323.8138,296.4744,258.0598,213.9655,208.5972,336.9353,317.5697,242.8327,199.3307,209.2153,187.6788,171.2555,136.5332,114.2274,146.1705,144.3107,152.5285,162.5032,145.1949,176.1799,183.0184,160.5161,264.0309,337.7522,298.3976,255.0207,122.5194,197.7474,223.27,286.1025,366.7626,459.645,481.3225,466.3361,457.8741,395.0817,369.9366,436.3023,446.0242,445.4268,426.9657,305.4813,343.452,165.0826,149.0132,144.896,179.7543,205.7329,282.5045,287.5392,212.7727,175.3744,150.2564,159.7326,145.7441,100.6616,122.6415,199.2913,189.2989,138.746,107.9381,134.55,154.281,224.1575,262.2281,190.194,172.9032,192.7411,285.6351,223.367,162.3831,369.3969,383.7589,325.7567,330.3402,221.897,266.2545,315.1582,338.7046,340.8833,353.4294,313.8322,340.7777,384.2349,474.7122,528.6182,306.8145,140.9187,155.7232,188.8596,173.3537,133.1691,136.6071,166.5188,245.9073,238.8451,292.4663,265.9002,169.4248,167.8023,204.2966,318.5386,250.6917
405.3282,303.144,341.4979,454.1176,450.8033,496.0789,549.2098,553.2939,527.0381,523.3398,483.3192,409.8312,279.7705,208.4217,226.5784,237.3339,185.78,249.1647,245.5734,250.077,208.5689,418.525,482.5876,440.4673,358.1381,277.5676,278.056,329.2854,338.4258,375.7508,379.913,375.2007,337.7895,300.648,305.5036,321.1464,285.2375,210.8845,171.6142,252.0674,268.42,275.2869,238.7004,195.7192,217.7409,177.2599,246.8519,237.4142,220.8288,180.2622,207.4729,125.0079,138.8856,182.4503,271.676,448.701,467.6064,429.7273,452.4469,427.9041,400.6881,405.4268,399.4403,375.6711,400.3799,350.2892,263.925,193.6189,132.0974,118.2454,138.8187,191.7792,178.7415,179.4821,241.1579,104.638,112.3645,121.1655,163.8021,143.9933,122.2753,134.5241,204.9545,162.0746,144.567,150.1283,125.6556,136.4049,151.606,168.5532,170.5409,130.8731,144.1702,242.5372,191.698,171.608,221.0759,259.9185,180.9208,150.484,98.1334,254.502,186.1859,278.0394,284.9276,235.0475,251.2918,340.6555,344.959,410.2578,254.0246,164.2108,111.7616,111.9233,98.5467,121.2352,144.2305,167.8484,316.8856,472.7619,394.3335,450.9888,335.9502,189.5101,200.453,393.589,331.8633,217.4598
