0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
705.6918,686.3104,711.3146,723.6893,719.7153,739.5714,735.325,734.0861,733.0119,750.7521,751.3032,752.3196,728.877,674.5009,669.6428,723.6978,725.8044,737.4138,739.9014,750.0665,769.1727,770.3384,786.5358,769.1375,787.5024,684.3212,669.9171,740.0868,767.4739,780.0296,773.7852,773.475,803.2858,821.993,778.6174,802.7736,779.3961,794.2772,839.599,822.1019,665.2864,497.262,446.5752,319.9775,250.9762,277.0678,249.3556,248.3541,227.5541,219.8995,253.1331,205.7912,183.6103,229.7608,146.7019,152.9959,178.9161,210.4324,252.8552,386.0731,644.1096,345.6265,336.1756,474.8016,683.0396,818.9771,831.2766,827.0123,837.4875,859.1622,869.676,855.9018,846.2532,840.7836,835.5513,827.166,817.0553,809.0642,809.2705,808.6515,808.2731,807.5859,807.1723,816.5735,813.3444,756.6534,728.8155,777.2521,780.7029,760.9981,763.4263,764.3654,764.1845,770.0486,765.3961,746.0117,739.4068,744.1235,735.0385,746.5688,750.7888,738.6913,739.4251,739.0065,747.6755,749.1522,745.4594,742.7473,745.7805,724.3744,726.1215,735.7709,733.8684,709.1904,714.8438,728.5474,730.5375,722.2682,726.0035,746.0653,749.6475,734.2825,737.5764,732.7484,730.9434,753.135,754.2574,738.6484
625.1326,620.8627,668.5347,693.5836,700.4856,726.6676,726.5142,715.3901,702.4506,736.3436,745.7323,728.1351,704.9349,667.931,674.7357,711.723,676.8286,707.2965,718.7316,721.8475,723.353,738.7665,759.9639,738.7994,775.3611,661.6133,635.124,758.5308,808.9208,793.9624,710.3143,704.9343,758.7985,808.3806,726.2832,703.2816,701.3107,764.0664,833.2369,797.6895,637.9798,552.6612,590.2988,515.9706,359.0844,339.9619,333.9966,303.3934,278.8003,270.6191,259.5428,205.5809,177.6141,237.3184,151.9979,175.2214,183.3614,153.0141,218.7987,264.8718,394.4408,241.0883,290.1727,375.5155,597.1555,718.4579,784.5643,823.9654,824.7839,854.8096,879.4791,873.3663,879.1635,901.3047,910.0333,912.0001,908.5847,895.1724,911.6806,926.7237,929.5772,934.0772,929.293,924.0661,914.8497,900.6481,906.4301,901.3928,874.7454,864.9356,855.5848,867.1433,877.9683,879.0774,874.2923,855.9705,843.0302,848.749,830.1912,834.8309,841.2604,827.7159,826.2785,828.2268,833.4697,820.3559,811.1004,790.8043,789.4694,768.789,811.7579,831.6211,819.5093,779.5278,781.5379,785.2005,790.3191,775.3644,773.3438,803.0653,824.0937,810.035,817.8947,806.5259,793.8094,844.0853,838.8721,813.6306
672.5486,680.9585,715.0884,725.3552,707.8531,728.2328,733.8416,730.2236,718.6243,749.4143,754.8667,741.9172,738.5833,711.582,712.285,737.2354,708.483,735.2956,732.2971,738.2395,750.0708,761.5529,763.0885,740.8657,771.098,714.5958,706.9651,781.4569,805.4607,799.0071,727.7415,682.2761,696.2625,780.0277,765.1568,751.4802,738.3972,781.5536,796.089,681.7586,581.0636,533.0305,668.8331,658.1418,555.7899,534.1649,532.1557,508.2837,482.7688,468.5987,455.908,404.1574,372.5116,379.602,311.5771,311.1787,265.3297,179.6694,211.9356,220.0136,256.3022,195.8413,234.3173,319.7465,565.7794,760.6963,806.601,829.1356,823.6915,862.8626,877.7444,857.4861,873.8584,901.9424,907.7415,909.6609,908.7042,908.1601,911.8179,922.1448,931.1707,933.9461,927.879,926.3856,924.4167,919.1129,928.6964,921.6097,891.0782,886.0471,887.0724,903.2775,908.1422,908.4384,909.2595,902.8334,888.5884,892.0631,877.9527,864.422,856.4,839.7155,843.1135,855.7883,863.8611,858.7782,854.4561,846.1119,846.233,835.7075,856.6321,864.2936,851.137,823.3923,831.7589,837.876,835.9821,815.0917,821.8305,837.7259,795.861,783.0743,811.0399,810.7762,776.7952,815.9728,795.9092,788.8663
738.0966,758.8418,774.2993,765.8938,718.9891,731.8481,743.4554,749.8078,741.4195,766.3784,766.0846,761.0787,780.3911,762.3484,754.4328,768.0591,751.5615,771.5287,750.7841,760.9521,787.066,792.041,770.4207,747.523,767.951,778.3022,793.9147,805.018,795.638,802.7925,756.6307,666.1187,631.1694,749.5863,816.9531,820.6043,791.8018,805.7989,754.5793,552.8611,519.9523,502.7693,738.1312,792.6874,765.0481,746.9722,746.3985,734.4053,708.3756,687.4426,679.1868,630.8987,595.8724,540.9741,493.0159,463.2499,358.2817,218.2365,208.9255,185.972,133.9657,158.9949,177.066,270.1431,542.1262,823.161,838.3781,835.4699,824.2443,872.6733,874.3752,836.8815,863.1388,894.0955,894.572,894.9706,895.8724,910.7878,897.4648,900.1883,915.803,915.8747,908.9622,913.8039,920.9576,919.7922,928.9524,927.1022,896.4009,895.4236,909.9639,929.9694,926.47,926.5118,933.752,940.7568,925.9197,926.6904,918.9996,885.7004,860.8661,840.8019,850.0281,874.6138,886.403,892.5559,894.6542,902.4468,904.8492,905.8145,895.7311,888.015,875.1118,863.5059,879.6459,889.988,879.6447,852.9248,870.4797,869.2214,753.0803,741.5607,791.834,805.1756,748.4632,770.9911,734.8707,749.9695
741.7615,718.303,744.0344,772.9967,738.9708,736.3954,748.0119,764.1199,755.3058,772.9366,778.377,783.4529,793.4651,777.6055,775.2614,772.0737,778.5969,769.6128,761.8582,773.0424,778.4937,779.3861,765.6334,763.8831,770.9419,794.2963,807.6888,803.9766,798.5145,810.0043,774.6804,694.7549,669.1421,751.6716,770.6095,781.1736,785.5079,808.1483,771.2007,650.4871,601.4853,589.5464,790.096,828.0199,815.4676,811.4257,808.4375,795.8028,785.3124,775.2343,772.235,741.3185,721.0262,678.7015,651.2758,639.7452,578.1051,443.6159,349.5116,303.4474,210.9255,208.1166,225.7429,295.7891,539.7911,711.3973,702.2673,758.7068,775.1773,814.6026,859.5944,832.8857,844.858,865.569,879.8308,891.542,891.8069,897.372,892.2347,886.7845,889.098,889.0327,903.7318,914.1246,910.0837,904.1461,913.2399,913.4899,902.4373,896.0327,895.6443,911.5375,908.728,909.0859,911.6245,918.1588,913.6367,917.9055,919.9847,900.9227,870.7546,851.5882,863.8624,887.7402,894.1917,891.19,895.4307,904.0304,908.0715,915.678,904.1051,892.3483,880.6252,872.9642,887.8216,901.2468,851.4374,810.9011,856.5259,891.6652,812.7769,799.2456,819.058,820.1188,759.5739,793.551,786.8021,773.9795
733.9796,655.8589,697.2188,773.9148,760.5887,741.1152,751.6329,777.4567,767.5443,777.5701,790.8683,806.4216,801.2239,786.2943,792.1465,771.1293,802.6648,760.6401,771.5612,783.1678,761.4927,758.7508,758.6044,782.0378,775.0681,801.4647,807.9272,798.3843,803.74,817.8499,790.7249,731.6768,726.1794,759.7734,706.1125,721.6629,768.1713,806.4475,798.5749,790.0143,709.404,697.9729,838.8546,845.0004,836.5058,848.4373,842.3226,826.7303,834.7489,838.7844,841.194,830.2217,828.014,812.0554,805.2483,820.7582,821.3966,703.551,516.6595,448.9496,324.7502,273.1402,294.0139,335.3543,541.3994,567.4057,535.1012,666.5729,716.9318,743.9755,842.7026,831.9622,825.1786,833.2173,864.7988,890.1965,889.3629,880.9885,888.6923,874.9628,860.2958,860.5683,901.033,916.8321,897.8384,885.4801,894.5735,896.3437,908.6056,895.0201,874.4415,884.7589,884.314,885.0936,880.8733,884.3657,892.1763,901.0904,913.5595,915.0247,881.6461,864.1688,878.9766,899.8124,899.2514,883.3234,888.9151,895.4863,901.0474,914.3981,906.7956,893.0952,882.7236,876.7521,888.6516,904.9487,809.9359,754.1057,830.9922,912.4348,891.4294,875.2798,854.8704,838.862,777.9805,828.6046,859.6302,809.6255
742.9229,688.6097,718.7779,769.4001,741.5846,730.6608,759.421,773.9694,731.0624,690.9548,721.0934,766.5329,773.0156,770.1273,779.0977,759.1171,762.9081,722.9702,743.8508,766.5119,752.5634,751.5391,747.5029,765.7242,745.6884,787.9545,756.6838,739.8696,784.3076,805.1533,769.2123,735.2944,744.2159,777.1814,742.3894,724.1611,766.4573,751.7558,758.4784,731.0826,610.019,619.6123,766.3506,827.9974,820.8851,835.4793,837.6295,837.6754,847.4613,848.9386,840.0856,834.8568,839.4827,829.24,827.548,838.5405,844.446,778.6509,656.6367,607.8387,543.13,520.7589,363.3782,303.3161,446.8265,464.3322,410.5347,494.5191,533.4194,570.7587,639.1589,703.2129,769.2872,790.2402,770.7817,801.4014,863.0574,888.0728,886.7369,871.3126,860.4474,857.6964,884.0769,882.9222,869.2087,874.0237,898.6172,898.889,888.3065,878.4445,878.2779,883.4985,879.8621,881.4741,889.3552,900.7784,904.0487,902.7928,909.4643,913.0057,895.8253,884.4939,895.5928,909.6131,911.5721,900.9616,901.5245,903.5972,915.4095,920.9223,904.3255,896.2942,888.6448,891.015,896.6633,918.9175,850.387,800.7361,863.8812,921.9951,894.248,859.2903,836.9402,852.8432,820.7808,860.745,827.118,728.5493
755.7412,743.4152,756.1782,763.6267,713.1691,716.6908,768.1746,766.5841,683.293,583.1989,632.2593,712.0815,736.4742,748.2016,759.1138,744.5407,708.3644,678.6517,707.4725,743.6512,745.5042,747.4373,735.4579,741.4252,708.546,769.6534,693.5129,669.0939,759.1625,787.6975,738.9986,731.1961,753.2168,796.7454,802.0137,741.0256,768.3629,684.7872,702.7502,626.1719,462.606,497.977,665.7526,803.1211,796.7712,810.9443,823.9985,843.9908,851.6653,846.7219,822.7442,819.9685,828.8216,819.5106,819.3417,818.5057,816.4697,810.9282,790.319,769.8291,785.7331,810.6811,432.9957,254.6888,329.9703,370.7386,295.8376,303.9494,320.8852,373.7739,392.3717,544.849,705.0061,744.8015,658.4654,692.3458,831.2238,900.5942,885.1493,869.5555,867.3069,860.7537,863.8177,840.5289,836.783,864.2375,907.9223,905.9965,861.8753,858.2632,887.9152,888.1503,880.035,882.5745,906.9265,928.8228,923.6437,908.7852,905.9089,907.2519,910.7661,906.6133,912.557,918.8875,925.5751,924.5089,918.5648,915.5667,934.7264,929.2545,900.6599,900.0613,895.4517,907.7048,906.3389,935.265,909.825,871.3281,910.3054,928.9583,879.4974,821.9808,806.559,865.7211,869.2325,892.2106,770.2007,620.4308
744.3306,742.2341,744.5775,749.5732,716.8627,717.7659,755.0779,746.9703,702.7574,633.3431,667.329,726.3207,747.5395,744.0342,748.7847,750.1621,718.5,700.0001,723.9794,737.3681,706.653,712.5976,704.2734,704.7097,715.7272,766.8134,706.5647,696.6183,744.2719,712.4838,683.5159,659.0532,743.0743,781.217,804.3983,760.5593,779.5953,711.9027,706.3067,647.9028,542.9332,573.3003,703.593,804.6378,802.2126,808.714,830.9569,835.4352,817.3361,813.9456,804.566,819.862,824.7684,820.9351,827.165,821.5504,823.5004,834.0547,833.6556,816.76,835.9741,841.1536,586.7832,333.3515,310.2493,367.3226,303.1004,279.4497,218.1366,267.1906,351.267,459.3875,631.8206,772.7598,658.7934,608.987,703.7718,780.9955,817.9919,844.7282,879.2972,872.3679,867.4664,854.7889,859.8251,883.8287,916.6276,909.4741,874.244,881.8239,908.5514,906.7005,895.1614,894.9401,919.4912,930.8454,916.8228,904.1749,914.3498,911.5193,914.4495,915.2366,920.0454,924.0244,929.315,921.3234,932.9215,937.9651,926.9859,908.2252,892.0114,908.0048,915.2651,924.0272,915.1219,922.1922,907.1588,894.6395,926.5186,933.1918,891.076,833.3387,819.8375,864.0086,877.6564,899.0707,808.1505,698.1165
726.0822,725.2527,719.148,733.1828,729.6179,723.087,735.8149,723.9053,741.1965,728.0494,737.3666,759.9456,772.0402,744.8786,741.1803,761.4836,746.8891,739.8806,755.4113,735.7634,658.8295,669.0831,667.6874,664.4902,735.4171,768.3366,741.1277,751.8849,732.2754,620.9698,620.9018,567.7069,727.5292,755.7852,790.6288,780.8461,793.4598,765.5704,726.5942,705.3741,687.5327,704.2087,780.5029,813.6031,815.9951,812.7784,843.726,822.6826,772.1321,772.5448,786.1516,823.9271,822.5801,825.5074,839.512,831.1087,840.4106,854.5986,851.4952,831.2191,831.9271,798.405,764.3248,447.9377,317.9415,389.3562,344.7824,301.8178,146.3713,186.1201,368.2094,394.5003,556.1221,821.4319,690.9116,532.8801,549.3347,624.1104,732.3295,813.3901,892.7355,886.3972,877.8625,885.0374,898.5211,911.7108,925.1635,911.9272,897.5626,917.7291,932.2915,929.1731,914.5079,910.4849,930.643,925.5242,902.547,896.5724,926.1762,918.6149,914.9558,920.0509,924.8596,927.9937,930.1585,910.5935,946.5208,963.3067,911.6093,878.9094,881.9568,917.127,938.7491,940.246,923.6531,900.8165,886.9657,904.6075,934.2058,936.6548,910.085,858.4314,845.4374,858.1786,874.7839,898.9866,872.8734,828.2392
