0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
704.3167,686.8826,663.5524,723.0555,742.8708,743.3867,737.8441,727.6725,726.0475,730.6224,739.8629,750.6144,749.9955,740.8527,728.8762,717.4037,716.0763,744.1537,738.5274,738.9537,739.3799,688.7944,730.0312,716.3923,695.509,687.2021,691.9451,693.7369,682.9459,699.1686,705.0308,687.8589,689.4991,689.8211,661.7854,661.4645,698.7935,702.0248,712.7874,733.9138,765.3263,809.1892,840.5581,805.8908,784.0585,762.4595,727.0293,707.8364,698.5782,705.5658,707.8723,704.268,710.1329,711.6884,705.8935,699.6619,691.6852,691.0023,698.7192,698.5532,699.2142,704.746,714.4382,701.1012,701.4305,704.1527,678.0911,690.8743,693.8254,682.1667,668.9094,689.9376,707.3032,706.3997,706.7434,710.5153,704.4531,708.1649,697.3186,669.5574,672.8082,691.8276,698.087,700.9325,706.3799,704.4344,702.5457,701.1665,700.5241,683.7834,716.2767,699.4651,715.0796,714.7061,733.329,743.6923,748.1984,737.7255,746.1908,742.7949,728.8754,722.0704,722.1744,693.6347,666.7314,728.7632,747.5742,715.0209,711.4546,736.9173,728.2257,714.8218,746.9064,752.3131,734.3164,542.1934,616.6035,735.8838,757.782,742.9902,747.4689,751.4848,751.5071,755.6497,762.7941,759.7667,750.4383,750.7887
681.0729,629.355,626.0419,746.1474,777.2846,756.0737,746.1635,749.2676,751.8511,749.6128,748.7687,748.3594,746.593,750.6428,763.1665,764.4606,741.8925,751.6378,736.0324,740.9828,745.9332,705.7203,730.2228,708.1779,697.3629,687.1954,702.4694,716.1513,703.1818,693.5715,692.3242,690.3594,699.8426,704.4286,686.4196,680.4344,695.3004,703.2756,712.2724,741.2936,742.5096,751.8448,762.3758,759.7443,776.0625,792.7252,762.4689,730.4899,720.9401,719.6462,711.6262,708.6229,712.6874,712.9442,714.0695,717.9006,714.2072,702.4758,695.6794,700.4108,706.0876,716.5584,728.845,713.0881,705.5019,718.8543,691.4649,712.0244,723.0259,703.8853,681.3693,720.9915,724.0658,719.4818,724.8364,733.4265,734.5692,741.6081,743.4672,729.3773,737.6201,759.2737,742.2639,729.7687,735.1102,742.8795,750.5738,757.2089,757.2767,744.3018,760.2566,738.2447,739.4129,724.0328,756.2914,757.8286,753.879,739.1066,768.4508,781.2571,767.1736,757.7822,754.1855,712.2358,677.8464,753.2184,768.6899,753.1059,761.2538,790.7371,776.6129,740.019,808.7632,815.1392,800.0976,629.0352,695.4816,801.9253,831.4478,830.5062,790.4368,740.2914,756.0538,770.3768,777.3344,790.0048,788.9153,807.687
722.0864,691.8647,660.7399,746.2018,805.8494,802.9053,788.2147,787.9995,796.2385,805.2191,816.3719,819.3184,801.9147,789.0087,798.0694,802.4799,794.0693,776.5948,771.3649,773.1107,774.8564,744.3566,811.9706,791.7517,755.8467,748.6245,757.5545,773.7998,778.8829,742.6854,719.906,723.6163,745.3614,759.0778,736.7896,707.1055,700.0334,756.0311,751.1703,754.7709,660.0377,628.1609,626.5957,662.7177,696.3843,730.0062,781.5884,797.102,780.2657,764.2214,762.973,751.8748,756.4542,766.912,759.7761,753.394,759.3433,762.1618,761.4131,765.6352,772.7773,782.4584,772.3532,768.428,754.8285,770.8292,758.4609,777.8961,743.4039,726.9258,712.8853,770.8356,793.8743,765.2533,755.2885,761.2973,763.2699,777.9447,784.2244,786.6264,800.05,787.6024,771.3867,774.4822,778.6682,799.3989,818.54,823.191,788.6248,801.2707,792.42,775.5745,768.8083,761.0474,761.3481,741.2009,731.7258,731.061,771.64,774.4514,760.6505,769.2986,767.5964,713.752,684.9607,771.3542,773.7858,750.2707,772.1837,772.5867,748.0211,689.1445,759.4277,780.1265,824.4673,655.1514,688.6709,757.6572,772.2331,756.1569,765.7812,747.9095,747.8615,760.8813,780.7827,803.3396,802.3718,796.6907
695.2861,680.9285,548.7712,566.8788,645.1126,731.453,739.9959,743.1586,760.0105,755.9489,759.498,761.9135,754.9265,761.6819,754.9539,727.1896,695.9391,748.6972,762.5487,751.2159,739.8832,693.0046,731.7718,744.7436,761.8745,765.4177,760.3561,760.3873,793.0637,790.2531,777.6384,781.6785,797.7679,799.2827,764.736,731.5712,742.9771,806.2063,745.2173,737.2566,726.5032,626.4559,547.7794,658.277,670.2404,680.4119,780.8701,790.5911,777.5596,796.4855,799.2602,803.0726,813.335,818.7017,833.127,856.229,854.8179,832.3436,823.4561,821.4048,823.6107,830.5804,811.3046,798.2235,796.1992,829.5236,815.3797,795.9482,772.3742,735.9545,698.0945,697.4106,782.5545,782.6283,775.3891,785.6898,786.1171,801.0209,799.8506,776.0102,771.4214,765.8079,761.0324,774.7537,779.4199,779.3564,784.8092,822.05,801.0049,808.8441,781.0466,760.2008,771.704,791.0739,798.3607,741.2745,727.5967,719.2458,754.0551,781.994,779.0506,772.1252,770.6732,744.338,727.8713,789.1385,796.5381,787.408,786.8542,787.8766,782.4413,678.0226,754.7852,702.5864,764.5333,658.6945,690.0944,745.9352,772.9753,744.0077,761.9552,774.0167,755.9662,758.4543,799.3192,823.7135,807.0005,786.2951
701.2527,678.3618,489.1878,574.118,594.7374,662.5811,716.133,717.4272,693.0194,646.7046,667.8508,726.801,711.1257,716.7955,724.5209,713.4922,703.4442,754.8276,779.4405,761.3619,743.2832,684.5053,690.4258,714.933,781.4578,760.7238,698.4492,715.9009,757.006,760.2546,759.6896,771.2172,720.1545,644.782,626.3536,645.114,734.9116,790.8654,744.8024,707.3464,740.362,665.5267,543.1638,646.3487,669.1897,690.5696,768.6223,775.2562,788.0408,806.0363,812.0173,807.9666,814.6609,828.4894,807.8117,785.2631,822.799,862.4407,845.9286,829.1112,814.405,806.0159,800.6028,805.2457,813.4983,829.3299,777.6559,764.914,753.538,732.1142,709.5356,720.4305,774.6567,793.8607,793.7643,793.1381,786.7319,795.8075,774.8337,744.8214,743.8154,743.298,775.5846,746.5845,711.0422,726.9991,739.968,737.1541,780.6124,783.9866,799.6008,801.5369,766.828,805.9344,816.521,794.7516,784.3697,763.5323,794.6749,816.2047,802.0759,784.4514,780.9962,773.3446,769.6789,806.3928,798.8134,798.7147,790.4332,795.5334,759.114,660.4424,725.4693,636.1427,782.495,655.7176,678.0773,728.5239,741.0752,730.1429,750.5781,781.9393,783.0552,799.8363,832.4841,831.5742,810.5519,796.8327
725.1437,712.381,556.6176,632.1271,577.7371,627.3925,703.7734,729.7766,720.288,678.197,680.863,729.2417,743.3987,730.2294,717.9953,734.8325,731.2192,750.1534,793.3983,775.9763,758.5544,673.0997,742.733,732.9805,779.4661,746.5368,696.6882,707.0428,750.4179,792.1661,805.9922,801.643,712.0966,599.2978,576.8347,556.2071,611.1407,768.2114,724.2706,680.2056,698.4408,749.7803,774.9639,729.0566,745.3693,762.8135,765.6915,752.9001,763.2186,772.8241,789.5959,794.2219,806.3356,806.1617,758.5081,722.5003,757.7126,815.0342,835.054,829.0542,816.7878,791.6953,790.9818,816.2297,829.5773,843.6204,817.0872,805.6108,738.6019,725.5745,719.1064,747.7198,781.4661,818.4913,830.6384,829.7789,826.2119,831.3379,826.2319,802.1792,741.1613,707.1118,793.4937,773.2219,693.5599,720.8539,728.3035,622.5633,737.3201,700.2478,796.0853,810.4679,778.5074,776.0561,751.6587,754.2099,798.2053,786.5887,766.1003,742.9765,722.795,714.8102,744.3939,795.6653,809.5227,808.7783,789.5927,783.5524,786.9395,811.5199,762.4844,664.8267,720.351,627.2375,800.4734,595.2753,644.3125,739.7419,754.8641,754.2371,768.4783,757.2651,774.9475,794.9846,789.8235,773.3381,756.1745,756.2083
750.0078,781.5891,622.0332,630.1429,578.3669,695.2413,770.4716,757.2836,749.596,736.4771,722.4601,729.5689,759.2626,764.148,761.7037,732.0009,726.5271,754.0031,783.9945,771.6365,759.2786,681.158,674.5125,651.2835,777.5864,712.1047,676.7794,686.7261,757.7452,788.6902,770.8447,748.3087,692.3489,640.2424,640.4896,619.7191,638.5537,762.8058,661.3511,618.8907,599.5408,791.9164,847.1325,868.9037,842.9907,816.2104,776.8361,754.3841,746.908,755.2803,774.6612,790.3766,788.8459,726.9333,688.172,693.0406,670.5991,683.2586,749.2083,756.3439,765.5347,775.0265,771.4133,802.1562,814.8293,798.5278,755.3572,823.0244,799.4034,772.3513,745.552,749.7524,804.329,805.2704,803.8674,814.2964,807.6019,808.9107,806.6024,790.9785,733.3981,687.6518,789.5933,787.0299,649.547,676.2817,678.6271,543.6925,699.67,666.7053,810.8493,804.9957,793.2244,770.7058,776.2346,783.5002,806.5467,824.0958,771.4557,726.9429,726.3153,735.6232,765.3118,821.1649,847.3316,822.8942,806.207,787.4281,800.9897,812.6545,812.7837,718.4117,762.431,692.3099,751.6777,534.6854,575.6996,661.9768,762.8499,789.2971,806.0349,789.5294,772.1828,738.4783,730.4011,746.895,743.218,757.3674
733.1865,825.0596,697.8071,668.4053,688.7519,740.6488,749.3271,717.1495,686.2197,657.752,652.1446,694.4895,740.456,759.1021,801.0797,767.0878,758.2863,793.3461,810.226,800.2924,790.3589,743.7863,661.1553,685.8226,761.012,705.7337,676.554,692.9041,762.8982,734.6719,668.7416,631.3028,609.0753,619.8208,652.0079,666.0941,698.6615,768.1791,608.7499,545.3408,443.2662,664.7517,692.7231,823.604,802.8962,779.4319,793.497,774.8354,754.0449,770.8014,773.4644,791.6646,757.9209,669.6377,589.8907,538.6901,544.3344,622.1658,697.0527,723.3819,757.9827,798.8682,781.7567,787.3193,739.9572,621.0577,581.4951,723.8846,829.3696,832.7338,824.6956,799.9645,803.9162,783.3594,775.0299,779.4045,780.0804,787.9834,775.7602,746.4205,722.8497,734.4924,809.2744,753.8256,564.7925,569.3052,552.7231,420.6587,576.442,585.8068,768.3624,775.8623,778.9589,746.0826,733.0616,681.478,709.3442,746.1273,771.9653,760.8534,738.0671,728.0797,748.5071,801.2,818.2271,793.9838,780.9105,751.385,755.0116,752.457,721.4235,619.059,741.8853,711.2955,697.1052,576.7368,594.0076,634.7298,695.7303,734.2505,749.1052,753.3966,743.9025,709.3649,692.6191,688.6081,693.6196,744.0842
641.3622,727.9539,681.0973,704.7286,717.7779,634.7306,558.1663,608.0504,643.3998,595.8718,603.4616,671.2498,706.672,721.3378,731.2929,712.4108,670.912,715.911,739.8979,725.9243,711.9506,668.3343,666.1076,683.2267,705.8893,720.4598,694.4598,720.213,746.7398,703.5043,639.8167,587.3054,609.5522,657.199,632.0919,619.9771,664.6538,699.692,516.2339,450.0107,403.9254,590.5929,640.1729,777.9143,768.0502,755.5018,782.5002,768.4013,742.5357,712.2768,692.4989,728.1677,721.7034,645.6461,536.8809,470.5678,510.4383,567.4253,581.2479,647.5878,705.8229,735.2702,741.4471,720.3796,607.6409,587.2603,551.1232,575.8154,714.9934,742.8782,757.2476,727.8184,686.9001,706.5229,718.0892,713.935,723.2048,725.8906,718.3383,720.4957,707.4083,700.4264,749.0609,701.7702,531.1679,510.481,467.2643,301.439,452.7709,491.1855,714.0667,644.5239,687.6796,730.9299,741.7582,639.6938,643.9598,635.8979,710.132,743.5714,719.0084,709.1341,724.9068,749.0855,738.3257,730.4612,728.5549,712.124,712.6953,734.4318,652.4839,575.7803,717.5715,725.0752,719.5953,557.4215,604.3389,686.7797,722.1468,688.5234,686.2508,724.7686,736.0715,699.4064,669.3923,658.2322,665.3613,709.543
630.4129,645.2709,674.6941,705.7648,647.339,595.871,517.8725,548.1353,591.5042,546.32,541.2458,590.8636,647.2581,692.1015,671.7819,612.1772,589.1337,663.863,637.4249,645.0684,652.7118,617.6383,655.8555,611.6101,676.2451,718.4512,707.5057,707.1951,699.0707,630.9319,568.5267,534.4487,603.1675,692.2736,662.3862,626.075,600.838,591.4147,497.3811,529.0098,601.4956,606.4271,691.3564,767.9651,756.4645,743.3615,704.6296,690.0456,678.7531,636.4883,611.0264,625.1036,663.7598,643.9355,585.5016,506.6369,477.6672,508.0521,516.6074,606.8215,674.2729,681.1907,701.3541,683.7574,543.4752,607.0803,619.1984,528.7894,689.3755,718.9422,731.7739,709.4453,673.661,700.0384,707.5222,693.4244,688.7543,682.2435,657.3226,650.7746,630.2277,626.7495,742.2824,703.1929,573.3976,530.337,461.3463,253.6971,433.6502,378.6259,613.4512,469.0622,600.2997,698.2332,738.6998,579.3337,546.5792,535.8699,656.8326,741.6281,734.4594,724.8215,704.668,686.8569,688.1088,685.2332,684.5692,681.9992,683.9915,693.4891,622.3664,532.6018,709.9653,688.2296,723.1473,509.5439,570.5112,678.8616,719.1106,686.2899,687.9323,732.3207,720.0044,681.1244,661.3682,640.1335,639.759,677.0216
