0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
541.5226,544.9065,528.3275,533.595,556.1107,564.7968,572.1735,556.2527,543.4102,543.5269,525.8753,554.0142,548.4277,546.13,547.8126,525.0314,505.5427,523.8059,540.6077,534.7065,525.5226,521.1022,515.5486,506.2276,524.4976,541.3036,556.6998,563.6262,563.4854,551.2097,546.1443,528.2326,554.1978,555.3323,549.2229,539.518,541.0241,546.9762,552.316,546.7158,543.3276,543.7049,544.7117,540.9095,528.79,534.8007,548.3934,557.7337,542.1981,545.1794,534.1573,550.8395,541.9398,492.7562,522.77,509.7201,551.2685,538.3597,536.9142,539.72,553.7727,529.8469,509.454,517.2647,502.2509,489.2019,512.5092,530.5758,547.3074,531.3112,533.1822,534.4235,543.6058,549.8612,541.5876,535.3287,521.7609,522.8005,508.8821,513.2717,524.2206,548.0891,551.032,534.0081,525.8756,532.0659,539.2101,541.8766,535.8941,514.1078,484.3456,466.1887,498.8466,524.2379,505.398,522.5628,548.0323,559.1959,559.3786,546.7195,538.3149,547.937,544.6745,537.2236,540.5732,538.4634,537.6445,541.5576,530.2334,521.1003,531.7803,540.4862,552.962,547.7982,540.8959,534.1007,536.6282,538.7214,531.8273,535.3561,541.7773,545.6147,541.2911,534.7908,542.4261,542.0321,536.2588,528.7684
534.4814,538.3031,528.0165,543.4884,553.0764,555.7774,557.7579,546.9185,537.7192,539.7791,525.6273,547.2406,543.5757,532.2922,538.7383,536.6996,535.4756,544.0718,548.3994,541.0201,532.2812,529.9901,530.3183,529.6758,530.3229,544.5473,561.7363,554.1271,556.6699,553.028,547.0189,547.0241,543.6269,539.4919,534.444,528.9919,533.8362,542.5017,546.4233,541.7814,539.3745,539.6517,546.468,547.5316,531.9405,534.294,542.7562,555.0077,544.5701,540.3971,528.187,549.6563,549.5992,514.0864,511.5706,513.8644,552.5537,533.5264,533.3791,534.3394,549.4129,530.2043,515.6335,529.7661,526.0369,515.1459,526.6299,542.9261,551.4867,534.8948,540.264,539.0424,547.5805,545.9776,545.0223,539.373,505.255,521.7561,513.3129,516.3968,511.8636,533.3478,553.0779,547.1243,539.7266,535.4069,526.8129,528.0226,531.2774,516.9282,514.0348,531.2437,531.986,528.8649,504.0714,518.1665,535.8926,530.1793,543.6392,538.7483,533.879,547.0922,551.5684,546.593,542.5836,535.5892,536.8925,544.0182,535.8494,528.1901,538.9404,545.3391,541.1188,522.6239,517.9646,511.3974,516.9734,522.4448,525.7518,534.2128,537.6361,547.4061,545.1779,542.9127,545.6337,542.9705,538.4518,536.3362
552.8632,534.784,540.3138,544.2365,533.4052,531.9954,530.9838,536.9795,529.1901,532.6284,520.9572,528.2031,534.8638,531.4753,535.4396,528.5307,526.7115,543.8938,552.2031,545.168,534.857,511.6218,497.0133,516.8442,520.8995,538.4053,555.0485,537.7571,542.8383,542.0033,550.8138,543.6907,535.0903,527.7755,531.2354,524.6024,527.8303,535.9952,541.3654,540.8459,535.0629,535.8964,544.6379,545.4675,538.294,536.8353,540.3293,547.2451,546.0838,534.8079,531.3006,544.822,538.7046,555.3758,537.1206,550.7531,551.027,533.0616,529.2385,530.8573,542.2986,530.9049,522.1182,531.2408,532.7809,526.9365,529.1932,541.1751,542.7714,527.8689,545.259,540.4482,544.646,536.1648,537.202,536.5876,523.2278,525.3317,519.7958,526.0079,512.8167,526.5793,544.614,548.6362,542.7745,528.5492,506.7412,498.6062,511.4894,514.8085,520.3325,546.634,538.5546,527.6724,501.8548,513.0024,535.0667,537.7383,541.2914,534.7356,530.2781,547.0862,554.4869,550.3135,541.389,531.1461,537.9625,551.0222,548.163,542.5727,541.738,529.9179,518.4694,513.551,509.6328,522.2764,522.577,523.0971,528.1615,535.8036,539.7456,547.874,541.0563,545.2415,551.206,544.077,536.6752,534.0592
548.3024,532.3207,525.2017,527.364,515.5315,519.4783,523.7854,534.4387,533.7018,546.884,520.5069,514.61,524.0375,534.0954,534.9387,538.8109,539.0828,548.9897,546.3545,528.0916,519.462,486.7817,457.6977,509.4288,521.7429,538.9343,541.7896,531.9449,537.3553,541.7908,554.7021,536.1304,533.9407,526.7964,531.732,527.4982,531.0854,538.8146,542.4884,541.3014,534.1335,533.5973,540.9372,539.6498,534.7189,535.8298,536.94,549.3926,544.4897,530.66,537.2005,553.9508,522.5281,541.9358,547.6131,551.7203,541.7149,538.0334,531.8392,535.4676,540.4026,528.4626,523.3008,531.8486,533.9407,525.2529,520.6203,531.3213,533.0814,520.3582,544.5047,540.1458,529.3035,537.9033,520.7926,520.3474,530.9767,534.8154,524.2458,522.478,514.7363,523.3653,543.1324,549.1144,544.6628,527.2909,497.9918,483.4334,498.7137,516.6022,518.3344,542.4122,533.8032,523.7244,505.8984,508.9511,532.3036,547.6301,538.3137,528.691,527.2538,544.3578,551.262,544.2119,534.9808,525.2869,528.7273,535.5349,532.7966,530.2557,524.5771,511.2413,514.1071,524.8933,515.9767,535.245,534.667,534.2409,536.9589,540.3826,542.3355,548.481,541.1789,537.4366,536.9766,535.0244,532.2245,526.23
525.6019,516.779,513.0588,523.2047,521.5618,533.0518,543.5078,535.6178,538.5226,548.4141,514.7993,528.1193,527.8661,536.262,535.6703,531.3107,530.4113,542.1182,542.6215,530.8698,527.9576,487.1609,441.9085,496.7941,512.3693,537.6526,538.0222,540.3979,543.9435,553.649,562.3121,538.0356,534.6851,534.5523,545.8547,533.9982,535.1695,543.8375,546.136,535.1899,530.2264,537.8679,548.3566,547.4141,537.7416,543.149,542.4479,546.6046,543.1487,522.1906,528.8001,555.8459,522.6217,529.8923,522.173,531.4703,543.8633,541.3681,536.7058,536.3724,538.4072,529.6711,526.7178,534.6898,540.3121,537.5339,527.696,528.6345,535.6642,518.3954,539.6303,528.8459,528.1049,545.5181,534.2238,520.9734,530.1399,530.6764,535.999,534.4523,527.4197,529.0355,549.2079,551.0449,545.3948,533.4516,503.1279,485.6177,498.0895,510.8871,520.0339,543.5021,536.1231,527.0245,508.6862,512.7375,536.7933,547.4996,541.3292,533.6588,529.799,545.2408,545.2814,535.9397,527.8358,509.162,507.0256,518.7499,528.4897,534.8091,523.9941,509.0653,525.8423,555.7257,551.0661,555.5357,552.907,549.7842,536.4391,527.4326,520.4166,538.4436,533.4539,523.0369,524.6249,535.5829,530.7883,519.6414
522.6394,519.6608,512.9473,526.5125,529.3553,540.2601,550.8193,555.114,540.7542,559.1155,527.0049,536.9392,520.2253,521.8329,530.5656,534.3509,535.2679,543.3267,544.1173,537.161,532.1661,494.5556,455.5228,494.3026,512.1632,534.6743,546.5267,549.8425,552.6876,551.0781,554.2689,542.5941,545.2418,537.6198,541.8544,525.2657,530.0144,545.13,544.71,528.8873,528.3386,542.6464,551.96,547.0068,538.4027,547.8506,548.0775,546.1977,532.8248,524.877,537.2327,552.2808,543.0531,529.1378,510.1306,532.4971,546.2556,548.1122,543.4529,537.4388,546.8553,533.6078,521.459,527.4598,531.1649,530.2099,530.0228,537.7902,538.1956,522.3904,547.6285,529.7615,533.6672,543.1075,539.0355,532.8466,512.9844,517.8126,545.0421,551.6867,533.8472,531.3625,550.7127,541.2163,532.2347,540.4146,535.2861,521.0707,515.36,514.8242,522.8563,539.9991,537.4141,532.7354,516.1853,520.1153,545.6935,537.8482,539.5616,531.1923,517.5914,538.3483,535.1178,534.7297,527.5531,509.0549,507.7854,514.2661,518.8311,524.9019,522.8853,522.9111,536.2681,551.4891,548.0033,538.6299,535.7079,532.6243,526.1949,524.809,527.7576,542.5059,532.6265,509.1204,519.7556,535.8351,528.6494,513.6352
532.6479,521.4503,520.6407,542.9178,557.1262,564.7489,571.2691,558.0822,532.2272,543.5676,526.6902,524.8926,520.1903,514.6877,519.4858,529.0672,530.3366,532.9006,536.2372,531.788,524.3508,508.7259,491.7122,501.661,513.072,532.9962,546.0952,545.2352,544.0843,548.8521,545.0663,535.6964,532.8095,537.7232,543.8566,518.4638,523.5842,543.2842,543.0401,531.8669,527.5824,536.5139,548.3065,543.6348,534.5552,544.4005,549.3294,544.9664,527.9137,525.7233,539.0315,545.3135,539.652,529.2116,499.9216,530.4717,539.9255,544.54,539.5013,528.5909,537.9915,520.2454,505.3277,514.282,518.7853,521.2255,530.4647,538.6005,529.7974,517.5942,547.4089,530.4454,524.736,539.5058,527.4396,520.79,485.3987,516.533,536.4713,538.0477,523.3207,526.6984,542.7795,531.3428,518.0533,525.0551,535.6525,533.3762,520.5577,515.183,519.6429,532.1896,527.3152,521.5648,511.0459,511.8964,538.8777,519.5457,522.8183,532.8732,520.741,533.3221,531.2451,536.4573,530.6167,519.9901,516.3485,517.7023,525.2385,534.5793,538.3118,541.1657,540.4284,530.7012,530.5154,532.4722,530.6064,528.2383,515.4771,525.7935,533.7717,545.8925,534.4246,501.9405,518.3291,538.7682,529.7375,518.2253
546.0891,544.8687,533.7115,536.9446,552.7344,554.2233,555.0435,543.9158,526.3296,535.6339,542.4836,551.3734,536.3246,512.7941,520.1997,522.5436,518.2433,527.2595,534.1351,527.7244,518.4407,514.8189,514.0789,506.1735,507.677,533.3132,550.668,548.1514,548.0901,552.6646,533.7205,543.4914,536.6384,547.2036,548.4247,513.3528,517.7003,540.1401,545.7214,534.936,522.5727,529.9295,543.6491,537.7534,532.1209,541.4338,545.194,543.1478,538.0502,539.7361,542.1003,536.9285,543.0949,534.5746,495.4825,525.7654,535.5497,542.4099,537.3271,534.6012,538.94,519.3596,506.2983,513.0356,517.5373,523.9864,531.8061,534.0772,534.5591,518.1016,535.9622,520.2339,514.1396,533.8688,531.8614,500.7101,506.8418,520.1111,527.6488,536.5952,531.0828,528.2733,531.4683,532.2191,530.524,533.4976,528.1328,518.4477,514.9835,505.2946,516.4198,530.2145,523.3341,518.9982,528.55,509.9192,528.1058,528.6757,527.5533,534.2678,528.6454,529.7859,532.1165,548.4636,543.5443,534.4874,534.4605,535.959,530.4061,528.787,530.4163,518.1263,520.8785,529.5875,533.2127,539.9115,534.5301,528.8464,516.9065,526.754,540.733,547.5222,530.7966,516.63,526.5055,535.5286,533.3362,519.2864
539.0784,526.9742,522.9526,533.9425,550.1827,548.7079,546.9514,540.1166,523.4893,538.0721,536.5358,543.4803,531.2454,514.1727,528.1047,525.4875,518.6675,528.7719,537.6911,535.6671,529.6119,520.9527,518.6522,523.6317,517.8423,536.997,545.8391,541.5559,549.1895,544.5927,532.5002,548.5963,542.3434,545.9609,541.9114,509.7715,515.1295,537.0673,550.6851,537.9535,522.5221,528.0527,544.668,544.6638,531.489,541.6114,550.6642,551.0891,545.2149,553.7194,558.8558,544.1782,546.4175,531.7839,480.7556,531.6704,537.679,532.6314,539.7676,533.2233,532.5646,520.2971,510.6711,513.8789,518.0264,527.5212,537.094,539.1083,539.095,523.8934,535.2025,515.1566,526.0244,530.9501,539.5375,496.3163,506.4002,514.365,533.7653,548.295,542.33,534.1932,538.0405,537.3103,536.1857,534.3798,519.1583,509.1641,508.5143,501.3975,518.5769,526.9409,526.3888,526.9114,532.6554,519.377,516.3453,530.7516,542.6176,529.3402,527.4943,545.3001,543.1826,549.7254,535.9755,520.7601,518.1411,523.0471,521.9114,515.3503,515.4647,517.5833,521.4675,518.9238,531.6034,532.6954,530.4199,527.9798,522.1341,518.1746,528.1377,529.2876,527.7017,514.8956,517.4253,526.4611,527.4718,513.9231
529.2551,527.5746,523.1998,528.2983,543.9819,546.2305,547.3732,528.9163,525.9767,526.6925,530.5088,539.7302,527.5695,512.2047,524.0856,525.4276,529.0428,532.6877,537.7418,540.3941,531.8898,509.4671,499.9354,528.5002,519.8363,529.7228,543.4929,537.8569,549.721,539.3019,530.6158,546.824,540.7165,539.9088,533.1283,508.1758,512.1142,528.4659,540.9312,530.997,517.1196,520.8491,538.7879,539.8712,521.5286,532.5184,542.4885,538.4324,533.6652,539.5044,548.0539,539.2904,533.5027,516.2031,449.9778,510.9568,531.727,535.7847,535.788,522.5253,532.9728,527.5618,513.9978,511.4614,507.8266,509.5983,518.6998,522.9734,521.6298,516.5853,533.4616,510.9361,508.3463,527.5057,533.1868,491.5299,496.8056,517.5706,541.9263,538.1962,529.5281,527.1588,538.0226,529.7877,519.2129,511.1936,501.9847,501.875,498.8665,493.2513,502.8112,520.4301,521.1296,521.0413,515.6752,510.0181,529.9606,533.078,538.7585,538.4297,535.5812,540.024,510.9676,524.2296,527.8375,508.9907,503.4125,515.7195,519.4753,518.9072,524.5851,519.8383,514.8187,505.4012,522.6912,537.4872,525.9548,515.149,519.38,519.8806,527.8281,508.4013,517.7677,500.8896,517.038,529.9301,522.3316,506.0313
